Version,Champion,Winrate|% Games Won,Damage Done|Damage Per Second,Shielding|Shielding Per Second,Healing|Healing Per Second,Popularity|% Games Chosen,Kills|Kills Per Minute,Slays|Slays Per Minute,Deaths|Deaths Per Minute,Credits|Credits Per Minute,Count
OB41,Androxus,0.443,66.241,0.000,0.000,0.496,1.491,0.908,0.746,126.173,71648
OB41,Barik,0.565,66.886,109.545,0.000,0.636,1.784,0.495,0.584,181.032,91839
OB41,Bomb King,0.536,58.681,0.000,0.000,0.492,1.298,0.689,0.690,130.991,71000
OB41,Buck,0.527,68.580,0.000,0.000,0.319,1.764,0.925,0.599,146.557,46018
OB41,Cassie,0.435,73.762,0.000,0.000,0.390,1.542,0.789,0.682,132.628,56342
OB41,Drogoz,0.541,87.819,0.000,0.000,0.487,1.533,0.855,0.635,145.472,70266
OB41,Evie,0.470,65.549,0.000,0.000,0.403,1.358,0.780,0.675,121.024,58149
OB41,Fernando,0.542,48.416,144.980,0.000,0.741,1.094,0.339,0.616,178.271,107007
OB41,Grohk,0.563,54.640,1.181,58.628,0.247,1.579,0.448,0.594,168.422,35614
OB41,Grover,0.514,52.020,0.000,60.069,0.514,1.245,0.417,0.563,157.903,74176
OB41,Kinessa,0.371,63.810,0.000,0.000,0.318,1.370,0.665,0.673,110.689,45848
OB41,Makoa,0.486,54.244,64.694,0.000,0.838,1.324,0.581,0.598,161.149,120919
OB41,Mal'Damba,0.473,49.005,0.000,58.639,0.425,1.192,0.374,0.680,136.803,61304
OB41,Pip,0.477,58.500,0.000,26.328,0.304,1.461,0.521,0.572,129.698,43880
OB41,Ruckus,0.524,77.182,54.267,0.000,0.742,1.663,0.611,0.690,166.645,107010
OB41,Sha Lin,0.453,80.924,0.000,0.000,0.378,1.500,0.851,0.688,135.865,54503
OB41,Skye,0.501,71.867,0.000,0.000,0.572,1.650,1.023,0.792,137.206,82516
OB41,Tyra,0.500,87.967,0.000,0.000,0.465,1.769,0.823,0.757,152.941,67098
OB41,Viktor,0.461,84.682,0.000,0.000,0.603,1.657,0.803,0.702,141.270,86992
OB41,Ying,0.526,48.080,0.000,69.739,0.631,1.408,0.407,0.528,146.007,91001
OB42,Androxus,0.447,65.018,0.000,0.000,0.479,1.510,0.915,0.747,126.181,87245
OB42,Barik,0.526,58.971,113.030,0.000,0.526,1.696,0.460,0.616,173.408,95813
OB42,Bomb King,0.530,57.364,0.000,0.000,0.505,1.304,0.697,0.709,129.637,91897
OB42,Buck,0.528,66.960,0.000,0.000,0.286,1.767,0.917,0.601,145.679,52089
OB42,Cassie,0.431,72.313,0.000,0.000,0.371,1.568,0.800,0.687,132.506,67547
OB42,Drogoz,0.534,84.640,0.000,0.000,0.495,1.536,0.851,0.646,143.374,90210
OB42,Evie,0.469,63.327,0.000,0.000,0.374,1.367,0.787,0.675,120.645,68141
OB42,Fernando,0.499,43.866,144.966,0.000,0.533,1.048,0.312,0.643,171.403,97082
OB42,Grohk,0.549,51.039,1.193,50.838,0.229,1.535,0.431,0.620,161.302,41711
OB42,Grover,0.505,50.087,0.000,54.322,0.489,1.240,0.411,0.581,152.004,89081
OB42,Kinessa,0.369,61.633,0.000,0.000,0.281,1.363,0.658,0.678,109.267,51231
OB42,Makoa,0.476,51.607,61.875,0.000,0.731,1.323,0.580,0.612,156.761,133110
OB42,Mal'Damba,0.467,46.716,0.000,54.570,0.391,1.181,0.376,0.691,133.006,71236
OB42,Pip,0.516,63.497,0.000,23.651,0.391,1.601,0.622,0.573,135.806,71109
OB42,Ruckus,0.501,72.763,55.687,0.000,0.619,1.659,0.604,0.705,161.583,112756
OB42,Sha Lin,0.453,79.181,0.000,0.000,0.390,1.521,0.858,0.691,135.320,71088
OB42,Skye,0.491,69.375,0.000,0.000,0.567,1.631,1.003,0.796,134.767,103241
OB42,Torvald,0.625,50.566,151.720,0.000,0.663,1.408,0.501,0.495,182.999,120773
OB42,Tyra,0.495,83.779,0.000,0.000,0.452,1.771,0.824,0.764,150.199,82302
OB42,Viktor,0.474,83.555,0.000,0.000,0.617,1.709,0.838,0.700,142.832,112270
OB42,Ying,0.526,46.008,0.000,65.719,0.609,1.413,0.404,0.542,143.286,110898
OB43,Androxus,0.428,62.761,0.000,0.000,0.319,1.442,0.871,0.765,121.718,67479
OB43,Barik,0.510,56.443,114.624,0.000,0.485,1.632,0.432,0.620,167.116,102597
OB43,Bomb King,0.494,55.562,0.000,0.000,0.421,1.237,0.651,0.715,123.847,89005
OB43,Buck,0.494,64.379,0.000,0.000,0.174,1.646,0.844,0.626,138.419,36879
OB43,Cassie,0.413,70.956,0.000,0.000,0.288,1.504,0.755,0.693,127.887,61041
OB43,Drogoz,0.572,91.108,0.000,0.000,0.636,1.598,0.882,0.620,149.307,134541
OB43,Evie,0.445,61.089,0.000,0.000,0.226,1.277,0.727,0.684,114.872,47771
OB43,Fernando,0.468,41.723,145.792,0.000,0.483,0.987,0.282,0.655,164.618,102228
OB43,Grohk,0.551,49.512,1.274,51.301,0.227,1.495,0.408,0.617,157.800,47954
OB43,Grover,0.512,49.557,0.000,54.550,0.464,1.224,0.401,0.571,150.071,98289
OB43,Kinessa,0.357,61.061,0.000,0.000,0.220,1.334,0.650,0.690,107.245,46570
OB43,Maeve,0.516,69.592,0.000,0.000,0.777,1.707,1.030,0.640,138.691,164340
OB43,Makoa,0.472,49.985,63.653,0.000,0.760,1.298,0.566,0.611,153.250,160896
OB43,Mal'Damba,0.449,41.832,0.000,56.038,0.382,1.108,0.332,0.688,126.895,80865
OB43,Pip,0.501,61.163,0.000,25.529,0.376,1.538,0.562,0.569,131.833,79519
OB43,Ruckus,0.512,72.299,55.775,0.000,0.663,1.663,0.601,0.679,160.424,140316
OB43,Sha Lin,0.438,78.403,0.000,0.000,0.328,1.490,0.839,0.701,132.752,69358
OB43,Skye,0.476,68.062,0.000,0.000,0.425,1.573,0.964,0.803,131.100,90046
OB43,Torvald,0.621,48.675,152.155,0.000,0.763,1.340,0.469,0.512,178.069,161457
OB43,Tyra,0.525,91.563,0.000,0.000,0.459,1.821,0.853,0.754,156.486,97122
OB43,Viktor,0.446,81.170,0.000,0.000,0.515,1.627,0.786,0.713,137.148,108940
OB43,Ying,0.529,44.332,0.000,66.860,0.610,1.371,0.382,0.530,140.434,129167
OB44,Androxus,0.447,67.722,0.000,0.000,0.371,1.463,0.887,0.706,124.506,92425
OB44,Barik,0.536,67.055,134.001,0.000,0.544,1.724,0.487,0.570,179.825,135631
OB44,Bomb King,0.499,56.590,0.000,0.000,0.356,1.192,0.600,0.685,123.872,88697
OB44,Buck,0.513,69.757,0.000,0.000,0.184,1.662,0.835,0.551,140.336,45770
OB44,Cassie,0.398,71.967,0.000,0.000,0.203,1.405,0.695,0.684,124.350,50674
OB44,Drogoz,0.532,94.086,0.000,0.000,0.653,1.514,0.818,0.621,146.632,162729
OB44,Evie,0.460,66.641,0.000,0.000,0.219,1.275,0.725,0.618,117.662,54538
OB44,Fernando,0.481,39.833,178.591,0.000,0.474,0.923,0.250,0.593,173.552,118067
OB44,Grohk,0.496,61.179,1.166,46.352,0.265,1.498,0.397,0.579,155.905,66032
OB44,Grover,0.450,51.452,0.000,61.652,0.432,1.131,0.361,0.574,149.043,107756
OB44,Kinessa,0.369,65.752,0.000,0.000,0.219,1.343,0.681,0.681,110.818,54676
OB44,Maeve,0.483,69.445,0.000,0.000,0.623,1.551,0.918,0.654,130.688,155100
OB44,Makoa,0.455,49.505,67.953,0.000,0.730,1.205,0.492,0.599,151.340,181758
OB44,Mal'Damba,0.348,43.544,0.000,52.389,0.267,0.942,0.277,0.725,114.154,66501
OB44,Pip,0.434,60.685,0.000,31.712,0.332,1.355,0.482,0.601,124.466,82626
OB44,Ruckus,0.498,75.271,55.834,0.000,0.683,1.614,0.574,0.667,158.890,170059
OB44,Sha Lin,0.449,83.159,0.000,0.000,0.320,1.482,0.838,0.665,135.627,79693
OB44,Skye,0.505,74.609,0.000,0.000,0.480,1.633,0.998,0.727,136.403,119709
OB44,Torvald,0.605,47.573,166.034,0.000,0.801,1.244,0.412,0.488,178.674,199538
OB44,Tyra,0.523,96.897,0.000,0.000,0.494,1.790,0.838,0.714,159.072,123119
OB44,Viktor,0.471,90.377,0.000,0.000,0.546,1.679,0.845,0.663,145.635,136135
OB44,Ying,0.634,43.058,0.000,109.207,0.804,1.462,0.370,0.445,169.076,200307
OB45,Androxus,0.463,68.433,0.000,0.000,0.494,1.534,0.942,0.701,129.160,111673
OB45,Barik,0.574,70.833,121.788,0.000,0.668,1.876,0.547,0.557,183.867,150998
OB45,Bomb King,0.482,56.498,0.000,0.000,0.306,1.207,0.615,0.705,122.798,69264
OB45,Buck,0.489,65.618,0.000,0.000,0.156,1.608,0.805,0.602,136.927,35224
OB45,Cassie,0.383,70.663,0.000,0.000,0.171,1.412,0.713,0.701,123.779,38603
OB45,Drogoz,0.555,94.279,0.000,0.000,0.658,1.603,0.883,0.627,151.162,148612
OB45,Evie,0.490,67.931,0.000,0.000,0.241,1.378,0.795,0.615,124.540,54398
OB45,Fernando,0.460,38.586,173.654,0.000,0.392,0.905,0.251,0.620,169.538,88653
OB45,Grohk,0.552,60.402,1.111,48.669,0.288,1.612,0.437,0.560,164.028,65045
OB45,Grover,0.494,50.201,0.000,62.816,0.443,1.207,0.389,0.566,154.334,100051
OB45,Inara,0.434,47.907,31.384,0.000,0.254,1.221,0.324,0.678,140.043,57476
OB45,Kinessa,0.372,64.458,0.000,0.000,0.211,1.359,0.686,0.685,111.184,47718
OB45,Maeve,0.445,61.628,0.000,0.000,0.380,1.405,0.818,0.715,121.150,85947
OB45,Makoa,0.453,49.082,65.770,0.000,0.665,1.228,0.511,0.618,150.394,150283
OB45,Mal'Damba,0.407,42.757,0.000,56.486,0.263,1.044,0.312,0.690,122.762,59445
OB45,Pip,0.472,60.434,0.000,33.490,0.349,1.440,0.524,0.594,130.146,78823
OB45,Ruckus,0.496,72.973,54.718,0.000,0.633,1.628,0.581,0.681,157.183,143034
OB45,Sha Lin,0.436,81.714,0.000,0.000,0.316,1.498,0.860,0.678,135.630,71386
OB45,Skye,0.518,73.827,0.000,0.000,0.512,1.675,1.033,0.734,139.274,115794
OB45,Torvald,0.595,44.923,153.788,0.000,0.722,1.243,0.417,0.515,173.698,163178
OB45,Tyra,0.528,96.486,0.000,0.000,0.565,1.832,0.878,0.719,161.493,127594
OB45,Viktor,0.472,89.114,0.000,0.000,0.561,1.713,0.876,0.667,146.642,126737
OB45,Ying,0.555,42.709,0.000,86.587,0.753,1.364,0.350,0.513,150.210,170234
OB46,Androxus,0.462,67.568,0.000,0.000,0.393,1.529,0.939,0.722,128.922,88475
OB46,Barik,0.532,63.203,124.519,0.000,0.650,1.744,0.447,0.586,174.348,146509
OB46,Bomb King,0.583,74.450,0.000,0.000,0.549,1.593,0.886,0.646,148.687,123609
OB46,Buck,0.483,64.870,0.000,0.000,0.109,1.601,0.801,0.623,135.970,24536
OB46,Cassie,0.380,70.073,0.000,0.000,0.153,1.408,0.709,0.703,122.592,34391
OB46,Drogoz,0.515,91.506,0.000,0.000,0.587,1.537,0.839,0.656,144.796,132351
OB46,Evie,0.473,66.556,0.000,0.000,0.200,1.344,0.771,0.635,122.293,45122
OB46,Fernando,0.478,39.117,174.007,0.000,0.423,0.933,0.258,0.607,171.491,95390
OB46,Grohk,0.516,54.028,1.063,48.653,0.261,1.495,0.356,0.584,155.892,58723
OB46,Grover,0.494,49.646,0.000,63.232,0.430,1.195,0.380,0.574,153.350,96946
OB46,Inara,0.459,50.712,28.755,0.000,0.188,1.288,0.342,0.659,144.982,42296
OB46,Kinessa,0.362,64.137,0.000,0.000,0.198,1.360,0.677,0.678,109.921,44719
OB46,Lex,0.518,82.108,0.000,0.000,0.574,1.940,1.096,0.691,187.734,129444
OB46,Maeve,0.434,59.645,0.000,0.000,0.250,1.361,0.784,0.737,118.149,56299
OB46,Makoa,0.454,47.932,69.023,0.000,0.654,1.212,0.496,0.618,149.605,147408
OB46,Mal'Damba,0.410,40.394,0.000,62.244,0.291,1.016,0.294,0.679,122.308,65610
OB46,Pip,0.469,57.926,0.000,39.203,0.353,1.398,0.478,0.593,129.562,79500
OB46,Ruckus,0.503,72.983,54.227,0.000,0.614,1.641,0.580,0.678,157.063,138318
OB46,Sha Lin,0.424,80.352,0.000,0.000,0.283,1.458,0.833,0.691,132.444,63825
OB46,Skye,0.486,70.297,0.000,0.000,0.381,1.589,0.972,0.783,133.706,85774
OB46,Torvald,0.600,44.569,151.979,0.000,0.705,1.237,0.416,0.512,172.936,158933
OB46,Tyra,0.514,95.683,0.000,0.000,0.535,1.813,0.861,0.726,158.981,120535
OB46,Viktor,0.458,88.585,0.000,0.000,0.502,1.700,0.861,0.677,144.917,113216
OB46,Ying,0.569,43.832,0.000,86.558,0.717,1.386,0.354,0.502,150.910,161641
OB47,Androxus,0.463,67.843,0.000,0.000,0.401,1.528,0.941,0.717,128.867,96865
OB47,Barik,0.538,64.166,126.575,0.000,0.600,1.755,0.453,0.581,175.925,145008
OB47,Bomb King,0.561,70.175,0.000,0.000,0.652,1.515,0.814,0.653,142.194,157538
OB47,Buck,0.482,65.253,0.000,0.000,0.107,1.607,0.807,0.620,136.355,25749
OB47,Cassie,0.396,72.144,0.000,0.000,0.159,1.474,0.753,0.684,126.943,38527
OB47,Drogoz,0.520,91.890,0.000,0.000,0.553,1.555,0.855,0.647,145.420,133675
OB47,Evie,0.474,66.978,0.000,0.000,0.217,1.354,0.784,0.633,122.908,52311
OB47,Fernando,0.475,39.037,176.696,0.000,0.400,0.920,0.256,0.608,171.886,96739
OB47,Grohk,0.512,52.600,1.074,48.691,0.224,1.462,0.350,0.599,154.503,54032
OB47,Grover,0.506,49.977,0.000,63.105,0.433,1.207,0.389,0.567,154.305,104705
OB47,Inara,0.485,53.251,28.564,0.000,0.202,1.341,0.361,0.635,150.836,48815
OB47,Kinessa,0.355,62.390,0.000,0.000,0.214,1.316,0.649,0.690,107.098,51594
OB47,Lex,0.526,80.702,0.000,0.000,0.529,1.928,1.092,0.695,187.191,127742
OB47,Maeve,0.441,60.555,0.000,0.000,0.269,1.382,0.801,0.726,119.640,64900
OB47,Makoa,0.448,47.515,74.188,0.000,0.720,1.188,0.485,0.619,149.789,173966
OB47,Mal'Damba,0.421,42.876,0.000,61.871,0.342,1.069,0.319,0.672,125.054,82534
OB47,Pip,0.472,56.558,0.000,41.990,0.367,1.375,0.461,0.589,129.590,88691
OB47,Ruckus,0.501,73.252,54.269,0.000,0.595,1.629,0.579,0.682,156.742,143717
OB47,Sha Lin,0.429,80.767,0.000,0.000,0.287,1.477,0.844,0.684,133.148,69241
OB47,Skye,0.488,70.203,0.000,0.000,0.364,1.586,0.974,0.779,133.506,87934
OB47,Torvald,0.601,45.328,151.226,0.000,0.685,1.243,0.424,0.511,173.312,165389
OB47,Tyra,0.520,95.313,0.000,0.000,0.530,1.806,0.858,0.725,158.516,128010
OB47,Viktor,0.460,88.125,0.000,0.000,0.488,1.689,0.855,0.679,143.938,117995
OB47,Ying,0.568,45.204,0.000,83.553,0.663,1.391,0.359,0.498,149.670,160283
OB48,Androxus,0.485,70.914,0.000,0.000,0.432,1.631,1.018,0.714,134.875,97461
OB48,Barik,0.536,64.744,123.224,0.000,0.581,1.781,0.461,0.601,177.082,130870
OB48,Bomb King,0.521,65.346,0.000,0.000,0.548,1.433,0.751,0.711,134.679,123534
OB48,Buck,0.482,65.293,0.000,0.000,0.127,1.626,0.815,0.625,136.722,28539
OB48,Cassie,0.411,73.829,0.000,0.000,0.185,1.541,0.804,0.697,131.272,41788
OB48,Drogoz,0.532,92.737,0.000,0.000,0.587,1.620,0.902,0.657,148.654,132381
OB48,Evie,0.488,68.094,0.000,0.000,0.231,1.409,0.823,0.634,126.335,52045
OB48,Fernando,0.488,41.503,172.398,0.000,0.414,0.968,0.288,0.621,175.784,93411
OB48,Grohk,0.520,52.549,1.108,48.731,0.156,1.499,0.361,0.611,156.595,35197
OB48,Grover,0.508,49.602,0.000,61.998,0.357,1.216,0.387,0.588,154.902,80378
OB48,Inara,0.494,55.922,25.779,0.000,0.228,1.390,0.388,0.645,155.509,51307
OB48,Kinessa,0.367,61.687,0.000,0.000,0.191,1.332,0.662,0.715,107.931,43081
OB48,Lex,0.495,75.853,0.000,0.000,0.392,1.871,1.050,0.729,182.801,88269
OB48,Maeve,0.459,63.279,0.000,0.000,0.305,1.469,0.862,0.712,125.031,68820
OB48,Makoa,0.447,47.810,78.613,0.000,0.648,1.187,0.482,0.644,152.706,146087
OB48,Mal'Damba,0.446,43.656,0.000,60.690,0.295,1.112,0.336,0.686,127.945,66429
OB48,Pip,0.488,56.785,0.000,40.467,0.317,1.427,0.492,0.599,131.785,71476
OB48,Ruckus,0.502,74.265,54.663,0.000,0.555,1.680,0.610,0.701,160.110,125061
OB48,Seris,0.449,52.336,0.000,52.844,0.427,1.159,0.326,0.501,127.652,96313
OB48,Sha Lin,0.424,78.883,0.000,0.000,0.266,1.466,0.832,0.706,131.416,59851
OB48,Skye,0.498,72.499,0.000,0.000,0.421,1.680,1.033,0.755,137.325,94820
OB48,Torvald,0.603,46.503,152.931,0.000,0.680,1.272,0.436,0.521,177.054,153199
OB48,Tyra,0.522,94.054,0.000,0.000,0.541,1.825,0.875,0.750,158.978,121910
OB48,Viktor,0.477,89.728,0.000,0.000,0.547,1.768,0.909,0.698,148.437,123208
OB48,Ying,0.577,45.653,0.000,83.699,0.569,1.417,0.370,0.509,151.246,128245
OB49,Androxus,0.486,70.029,0.000,0.000,0.495,1.650,1.035,0.721,135.236,107156
OB49,Barik,0.515,61.447,103.733,0.000,0.496,1.727,0.453,0.634,167.347,107370
OB49,Bomb King,0.499,61.276,0.000,0.000,0.412,1.380,0.738,0.733,129.294,89179
OB49,Buck,0.510,66.417,0.000,0.000,0.122,1.715,0.883,0.634,141.646,26347
OB49,Cassie,0.428,72.698,0.000,0.000,0.184,1.586,0.837,0.705,133.220,39863
OB49,Drogoz,0.520,87.997,0.000,0.000,0.511,1.590,0.889,0.666,144.534,110469
OB49,Evie,0.484,65.520,0.000,0.000,0.207,1.406,0.823,0.641,125.380,44792
OB49,Fernando,0.504,39.847,173.185,0.000,0.415,0.979,0.297,0.624,175.492,89824
OB49,Grohk,0.524,50.297,1.179,43.495,0.131,1.483,0.362,0.625,152.474,28321
OB49,Grover,0.514,48.238,0.000,58.122,0.362,1.209,0.396,0.601,151.604,78369
OB49,Inara,0.499,53.419,25.427,0.000,0.219,1.373,0.388,0.664,153.777,47368
OB49,Kinessa,0.368,58.692,0.000,0.000,0.173,1.311,0.651,0.726,105.991,37473
OB49,Lex,0.492,73.389,0.000,0.000,0.357,1.871,1.054,0.748,182.334,77291
OB49,Maeve,0.475,63.267,0.000,0.000,0.335,1.522,0.901,0.702,128.155,72508
OB49,Makoa,0.446,46.308,68.656,0.000,0.592,1.175,0.491,0.657,148.587,128104
OB49,Mal'Damba,0.446,41.222,0.000,57.236,0.284,1.092,0.333,0.702,124.233,61362
OB49,Pip,0.483,53.233,0.000,37.386,0.328,1.386,0.480,0.622,127.444,71023
OB49,Ruckus,0.494,70.895,54.644,0.000,0.500,1.661,0.605,0.711,156.902,108252
OB49,Seris,0.476,52.012,0.000,48.180,0.417,1.183,0.348,0.515,126.953,90096
OB49,Sha Lin,0.429,76.334,0.000,0.000,0.255,1.459,0.833,0.725,130.220,55174
OB49,Skye,0.494,71.001,0.000,0.000,0.438,1.688,1.047,0.767,137.015,94757
OB49,Torvald,0.618,45.648,153.882,0.000,0.673,1.253,0.431,0.525,176.909,145569
OB49,Tyra,0.518,89.579,0.000,0.000,0.495,1.802,0.869,0.769,155.531,107152
OB49,Viktor,0.476,86.016,0.000,0.000,0.538,1.752,0.910,0.714,145.912,116439
OB49,Willo,0.513,82.528,0.000,0.000,0.505,1.778,0.820,0.681,144.936,109184
OB49,Ying,0.562,43.999,0.000,77.248,0.552,1.377,0.370,0.537,145.078,119448
OB50,Androxus,0.488,70.054,0.000,0.000,0.524,1.653,1.032,0.723,135.011,110557
OB50,Barik,0.507,62.834,98.632,0.000,0.450,1.731,0.455,0.640,166.084,94908
OB50,Bomb King,0.498,62.164,0.000,0.000,0.397,1.401,0.752,0.740,129.953,83804
OB50,Buck,0.502,65.922,0.000,0.000,0.136,1.692,0.871,0.663,139.432,28616
OB50,Cassie,0.423,72.347,0.000,0.000,0.192,1.578,0.833,0.720,132.312,40475
OB50,Drogoz,0.569,93.821,0.000,0.000,0.666,1.751,1.016,0.654,155.035,140576
OB50,Evie,0.488,65.858,0.000,0.000,0.221,1.416,0.833,0.646,126.211,46596
OB50,Fernando,0.487,40.193,166.057,0.000,0.387,0.972,0.294,0.632,173.827,81785
OB50,Grohk,0.516,50.070,1.205,43.818,0.107,1.467,0.354,0.633,152.090,22544
OB50,Grover,0.522,49.547,0.000,59.186,0.338,1.229,0.406,0.602,153.863,71307
OB50,Inara,0.544,58.503,23.010,0.000,0.355,1.485,0.434,0.626,163.734,75026
OB50,Kinessa,0.367,59.611,0.000,0.000,0.172,1.331,0.664,0.733,107.220,36239
OB50,Lex,0.493,73.318,0.000,0.000,0.352,1.879,1.057,0.759,182.799,74296
OB50,Maeve,0.472,63.182,0.000,0.000,0.325,1.520,0.894,0.716,127.539,68721
OB50,Makoa,0.437,48.681,63.762,0.000,0.526,1.163,0.495,0.664,147.980,111073
OB50,Mal'Damba,0.455,41.690,0.000,57.347,0.273,1.098,0.337,0.707,124.909,57607
OB50,Pip,0.485,53.688,0.000,37.957,0.291,1.396,0.488,0.625,128.053,61439
OB50,Ruckus,0.494,72.116,55.663,0.000,0.483,1.668,0.613,0.730,158.463,102024
OB50,Seris,0.505,50.322,0.000,59.995,0.578,1.187,0.346,0.502,132.806,121977
OB50,Sha Lin,0.415,75.232,0.000,0.000,0.256,1.434,0.814,0.738,127.951,54006
OB50,Skye,0.491,70.537,0.000,0.000,0.429,1.682,1.037,0.778,135.957,90580
OB50,Torvald,0.608,46.407,154.961,0.000,0.664,1.250,0.429,0.536,177.010,140096
OB50,Tyra,0.511,88.785,0.000,0.000,0.500,1.796,0.863,0.782,154.425,105584
OB50,Viktor,0.465,84.509,0.000,0.000,0.542,1.728,0.889,0.731,143.792,114359
OB50,Willo,0.476,76.188,0.000,0.000,0.360,1.636,0.731,0.719,135.219,76108
OB50,Ying,0.534,43.638,0.000,74.049,0.478,1.325,0.351,0.557,139.949,100947
OB51,Androxus,0.478,69.951,0.000,0.000,0.489,1.630,1.014,0.749,132.801,92222
OB51,Ash,0.519,61.464,57.348,0.000,0.500,1.350,0.482,0.642,161.393,94229
OB51,Barik,0.504,64.416,92.370,0.000,0.386,1.748,0.465,0.635,164.438,72814
OB51,Bomb King,0.493,62.666,0.000,0.000,0.360,1.396,0.753,0.746,129.369,67871
OB51,Buck,0.509,66.831,0.000,0.000,0.128,1.725,0.884,0.670,140.131,24060
OB51,Cassie,0.425,72.898,0.000,0.000,0.185,1.580,0.833,0.733,132.317,34953
OB51,Drogoz,0.547,93.289,0.000,0.000,0.679,1.709,0.980,0.668,151.948,128004
OB51,Evie,0.491,66.055,0.000,0.000,0.211,1.406,0.829,0.649,125.384,39693
OB51,Fernando,0.487,41.997,159.185,0.000,0.324,0.992,0.303,0.620,173.811,61140
OB51,Grohk,0.515,49.346,1.278,44.056,0.093,1.440,0.348,0.639,151.024,17474
OB51,Grover,0.518,50.029,0.000,60.951,0.321,1.218,0.403,0.607,154.349,60528
OB51,Inara,0.484,55.720,22.692,0.000,0.244,1.345,0.371,0.701,157.154,45991
OB51,Kinessa,0.369,61.950,0.000,0.000,0.177,1.365,0.690,0.721,108.911,33337
OB51,Lex,0.493,73.706,0.000,0.000,0.375,1.878,1.056,0.764,182.115,70610
OB51,Maeve,0.474,64.206,0.000,0.000,0.367,1.536,0.903,0.716,127.979,69232
OB51,Makoa,0.440,51.129,58.266,0.000,0.452,1.190,0.509,0.659,148.256,85253
OB51,Mal'Damba,0.458,41.854,0.000,59.740,0.265,1.092,0.332,0.711,124.874,49944
OB51,Pip,0.476,52.979,0.000,39.252,0.273,1.365,0.476,0.639,126.693,51483
OB51,Ruckus,0.492,74.138,55.190,0.000,0.410,1.696,0.629,0.721,159.056,77294
OB51,Seris,0.510,49.571,0.000,63.475,0.638,1.165,0.343,0.510,133.104,120203
OB51,Sha Lin,0.428,76.733,0.000,0.000,0.220,1.458,0.828,0.738,129.134,41483
OB51,Skye,0.491,70.765,0.000,0.000,0.402,1.677,1.031,0.789,134.986,75764
OB51,Torvald,0.626,48.830,155.423,0.000,0.624,1.303,0.451,0.506,179.506,117684
OB51,Tyra,0.512,90.204,0.000,0.000,0.512,1.803,0.869,0.786,154.598,96481
OB51,Viktor,0.462,85.287,0.000,0.000,0.558,1.732,0.894,0.731,143.461,105164
OB51,Willo,0.514,81.389,0.000,0.000,0.357,1.735,0.804,0.682,142.805,67351
OB51,Ying,0.533,43.459,0.000,75.714,0.447,1.309,0.345,0.565,138.808,84208
OB52,Androxus,0.472,69.771,0.000,0.000,0.444,1.595,0.995,0.742,137.761,85012
OB52,Ash,0.515,61.526,55.693,0.000,0.451,1.322,0.462,0.638,160.183,86349
OB52,Barik,0.499,63.500,91.781,0.000,0.360,1.693,0.447,0.636,162.288,68898
OB52,Bomb King,0.487,62.485,0.000,0.000,0.342,1.371,0.735,0.734,127.180,65383
OB52,Buck,0.499,66.121,0.000,0.000,0.103,1.677,0.859,0.657,142.247,19735
OB52,Cassie,0.427,72.864,0.000,0.000,0.196,1.552,0.822,0.723,130.988,37596
OB52,Drogoz,0.555,93.858,0.000,0.000,0.665,1.702,0.978,0.650,151.750,127181
OB52,Evie,0.496,67.905,0.000,0.000,0.215,1.428,0.848,0.626,131.672,41229
OB52,Fernando,0.490,41.740,160.293,0.000,0.335,0.973,0.295,0.609,174.980,64023
OB52,Grohk,0.536,50.570,1.240,46.088,0.093,1.456,0.354,0.607,154.823,17876
OB52,Grover,0.522,50.402,0.000,60.955,0.306,1.207,0.400,0.603,153.596,58558
OB52,Inara,0.490,55.303,22.466,0.000,0.234,1.324,0.364,0.693,158.082,44821
OB52,Kinessa,0.362,60.163,0.000,0.000,0.174,1.303,0.659,0.721,105.543,33279
OB52,Lex,0.487,73.317,0.000,0.000,0.300,1.839,1.038,0.758,185.363,57333
OB52,Maeve,0.469,64.379,0.000,0.000,0.306,1.515,0.895,0.714,132.053,58516
OB52,Makoa,0.440,51.860,59.168,0.000,0.467,1.185,0.508,0.654,148.589,89308
OB52,Mal'Damba,0.463,41.733,0.000,61.804,0.279,1.078,0.327,0.698,124.844,53326
OB52,Pip,0.468,51.702,0.000,39.836,0.248,1.309,0.446,0.634,123.558,47474
OB52,Ruckus,0.499,74.814,55.510,0.000,0.439,1.685,0.625,0.710,158.961,83939
OB52,Seris,0.506,48.667,0.000,64.862,0.648,1.127,0.330,0.508,131.596,124025
OB52,Sha Lin,0.425,76.182,0.000,0.000,0.206,1.420,0.807,0.730,127.086,39439
OB52,Skye,0.484,70.667,0.000,0.000,0.347,1.648,1.017,0.779,139.790,66312
OB52,Torvald,0.622,49.061,156.358,0.000,0.650,1.280,0.443,0.510,178.715,124297
OB52,Tyra,0.506,89.325,0.000,0.000,0.458,1.761,0.846,0.781,152.235,87705
OB52,Viktor,0.460,85.261,0.000,0.000,0.529,1.707,0.882,0.722,142.105,101177
OB52,Willo,0.518,82.283,0.000,0.000,0.387,1.724,0.807,0.669,142.664,74047
OB52,Ying,0.532,43.330,0.000,75.531,0.447,1.277,0.338,0.557,137.528,85604
OB52,Zhin,0.509,72.305,0.000,0.000,0.371,1.569,0.947,0.684,142.171,71078
OB53,Androxus,0.445,67.746,0.000,0.000,0.394,1.489,0.912,0.767,131.166,75005
